contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content	matepair	mobility	origintransfer	replicon	moblabel_chr	moblabel_pls	pfamscore_chr	pfamscore_pls	pfamlabel_chr	pfamlabel_pls	chromosome	plasmid
EC_2655_2S2_D_64	0	1	0.040843498	0.9765657	0	1	0.01	0.99	0.0079926887036601	0.99200731129634	12894	1.009135182186985	0.5034899953466728	0.0	0.0	0.0	0.0	0	0	0.3800428115668648	-25.99689872151837	0	0	1	0
EC_2655_2S2_D_65	1	0	0.04983466	0.97135866	1	0	0.774	0.226	0.683929202949766	0.316070797050234	12677	0.8494002246053424	0.510609765717441	0.0	0.0	0.0	0.0	0	0	-1.1796322394287833	1.8007888765718478	0	0	0	1
EC_2655_2S2_D_66	1	0	0.068578385	0.9569397	0	1	0.632	0.368	0.260953261846133	0.739046738153867	12138	0.8268892791594427	0.4894546053715604	0.0	0.0	0.0	0.0	0	0	-0.5175951043498896	-12.506071357618556	0	0	0	1
EC_2655_2S2_D_67	1	0	0.06283037	0.9635906	1	0	0.957	0.043	0.991128632835716	0.0088713671642837	11415	0.8743638285289056	0.5053876478318002	0.0	0.0	0.0	0.92	0	1	-1.915668777292569	16.675391888669434	0	0	0	1
EC_2655_2S2_D_68	0	1	0.040787224	0.97663957	0	1	0.111	0.889	0.0159378213899539	0.984062178610046	10241	1.0876559285046163	0.4947759007909383	0.0	0.0	0.0	0.0	0	0	0.2959247774539859	-32.15596010184019	0	0	1	0
EC_2655_2S2_D_69	0	1	0.117477275	0.9300695	0	1	0.288	0.712	0.0242463871179687	0.975753612882031	10161	1.0300380378762846	0.4421808877079027	0.0	0.0	0.0	0.0	0	0	0.0596766162929984	-9.132726490658486	0	0	1	0
EC_2655_2S2_D_70	0	1	0.20606501	0.86487585	0	1	0.02	0.98	0.0138894172026053	0.986110582797395	9854	0.9984304427767468	0.4803125634260199	0.0	0.0	0.0	0.0	0	0	0.1780365774964769	-13.757301641224135	0	0	1	0
EC_2655_2S2_D_71	1	0	0.30370253	0.7989321	0	1	0.796	0.204	0.121428009512106	0.878571990487894	9740	0.8608117755950527	0.4637577002053388	0.0	0.0	0.0	0.0	0	0	-3.383259442075655	5.637020010345492	0	0	0	1
EC_2655_2S2_D_72	0	1	0.08608662	0.94942605	0	1	0.016	0.984	0.0193419394996147	0.980658060500385	9316	1.059296507434252	0.4681193645341348	0.0	0.0	0.0	0.0	0	0	0.2463370153097148	-21.015883605894672	0	0	1	0
EC_2655_2S2_D_73	0	1	0.0865293	0.94923097	0	1	0.052	0.948	0.0019944234574205	0.998005576542579	9136	0.985930803298764	0.4755910683012259	0.0	0.0	0.0	0.0	0	0	-0.1079178617056593	-23.64470340290968	0	0	1	0
EC_2655_2S2_D_74	1	0	0.2189921	0.8706738	1	0	0.906	0.094	0.199084606777483	0.800915393222517	8413	0.9689048940847296	0.3806014501366932	0.0	0.0	0.0	0.0	0	0	-0.6295182688547625	-2.284729318557863	0	0	0	1
EC_2655_2S2_D_75	1	0	0.18542035	0.8829688	0	1	0.647	0.353	0.483965543166949	0.516034456833051	7916	0.8613703355671604	0.506821627084386	0.0	0.0	0.0	0.0	0	0	-4.231140397382983	24.076793097789214	0	1	0	1
EC_2655_2S2_D_76	0	1	0.054499082	0.9688339	0	1	0.129	0.871	0.19593567739417	0.80406432260583	7637	0.9908561874598172	0.4873641482257431	0.0	0.0	0.0	0.0	0	0	0.0875971571163969	-6.287687916386858	0	0	1	0
EC_2655_2S2_D_77	0	1	0.04943177	0.97240347	0	1	0.226	0.774	0.063994827577622	0.936005172422378	7094	1.0187050096289223	0.524668734141528	0.0	0.0	0.0	0.0	0	0	0.0856335965369066	-7.246967096864311	0	0	1	0
EC_2655_2S2_D_78	0	1	0.9999753	0.003766443	1	0	0.786	0.214	0.306205525543197	0.693794474456803	4936	27.470889794592782	0.4787277147487844	0.0	1.0	1.0	1.0	0	1	-4.81265531788349	15.132443929988536	0	0	0	1
EC_2655_2S2_D_79	0	1	0.072135374	0.9588028	0	1	0.127	0.873	0.258739588235862	0.741260411764138	4797	0.9705303377485628	0.5015634771732332	0.0	0.0	0.0	0.0	0	0	0.1262650995025946	-8.361646296274726	0	0	1	0
EC_2655_2S2_D_80	0	1	0.039648417	0.9771857	0	1	0.077	0.923	0.012653806398261	0.987346193601739	4662	1.0982692506443237	0.4742599742599742	0.0	0.0	0.0	0.0	0	0	0.0695932416714937	-6.52404967545454	0	0	1	0
EC_2655_2S2_D_81	0	1	0.9999428	0.006217192	1	0	0.93	0.07	0.750382057715494	0.249617942284506	4656	11.516658553925812	0.523840206185567	0.0	1.0	0.95	0.99	0	1	-3.819403544873204	12.081271424761264	0	0	0	1
EC_2655_2S2_D_82	0	1	0.12581474	0.92764235	0	1	0.122	0.878	0.0011950430039466	0.998804956996053	4403	1.0680458091309348	0.4501476266182148	0.0	0.0	0.0	0.0	0	0	-0.2138185163657135	-5.180014165050285	0	0	1	0
EC_2655_2S2_D_83	0	1	0.032149438	0.9836289	0	1	0.049	0.951	0.0336898868397613	0.966310113160239	4260	1.039059845304004	0.4734741784037559	0.0	0.0	0.0	0.0	0	0	0.1369916466908742	-11.171189813003352	0	0	1	0
EC_2655_2S2_D_84	0	1	0.08346946	0.95292723	0	1	0.125	0.875	0.641623825363713	0.358376174636287	4088	0.956287081061914	0.5017123287671232	0.0	0.0	0.0	0.0	0	0	-0.1314245647131482	-1.372747692324416	0	0	1	0
EC_2655_2S2_D_85	0	1	0.14313333	0.9195866	0	1	0.116	0.884	0.0015820601417037	0.998417939858296	3069	1.0497400581294651	0.407624633431085	0.0	0.0	0.0	0.0	0	0	-0.0120489031487602	0.283997452320893	0	0	1	0
EC_2655_2S2_D_86	0	1	0.07741677	0.99519205	0	1	0.032	0.968	0.0875151924250952	0.912484807574905	2778	6.7554018388188375	0.5338372930165587	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_87	1	0	0.12819132	0.9223542	1	0	0.692	0.308	0.968340695728216	0.0316593042717837	2735	0.8442674793184505	0.459963436928702	0.0	0.0	0.0	0.0	0	0	-1.828853516430136	9.675978756150876	0	0	0	1
EC_2655_2S2_D_88	1	0	0.62096226	0.7939604	0	1	0.499	0.501	0.984686464597282	0.0153135354027175	2640	1.928543198502941	0.5265151515151515	0.0	0.0	0.0	0.0	0	0	-0.6963042921875227	5.296126435262509	0	0	1	1
EC_2655_2S2_D_89	0	1	0.12435237	0.9329741	0	1	0.13	0.87	0.207067306969646	0.792932693030354	2047	1.1302229312292276	0.4513922813873962	0.0	0.0	0.0	0.0	0	0	0.0617208485607339	-4.015301354881375	0	0	1	0
EC_2655_2S2_D_90	1	0	0.2068489	0.8767443	0	1	0.851	0.149	0.318865950329404	0.681134049670596	1972	0.8399062066072598	0.5172413793103449	0.0	0.0	0.0	0.0	0	0	-1.88571778434879	11.106711168498164	0	0	0	1
EC_2655_2S2_D_91	1	0	0.08847618	0.9509935	0	1	0.504	0.496	0.769768869481629	0.230231130518371	1826	0.8412791091848006	0.4748083242059145	0.0	0.0	0.0	0.0	0	0	0.0472751387887626	-2.6915252546062245	0	0	0	1
EC_2655_2S2_D_92	1	0	0.99996173	0.010191095	1	0	0.97	0.03	0.638986449593812	0.361013550406188	1557	63.62708919649674	0.5118818240205524	0.0	0.0	1.0	1.0	0	1	-0.0990050902907881	1.3900818056977151	0	0	0	1
EC_2655_2S2_D_93	0	1	0.08633205	0.95601237	0	1	0.335	0.665	0.205600577558637	0.794399422441363	1534	1.098173373994742	0.4002607561929596	0.0	0.0	0.0	0.0	0	0	0.0647893570187907	-5.718069921263995	0	0	1	0
EC_2655_2S2_D_94	0	1	0.20425782	0.9304534	0	1	0.03	0.97	0.0080389863672212	0.991961013632779	1508	1.8047173907238163	0.6074270557029178	0.0	0.0	0.0	0.0	0	0	0.10162625870527	-6.928632061470765	0	0	1	0
EC_2655_2S2_D_95	1	0	0.99997926	0.0069412943	1	0	0.823	0.177	0.759234935103237	0.240765064896763	1506	77.84960977056183	0.50199203187251	0.0	0.0	0.8	0.98	0	1	-0.009506432461567	0.2643958665063763	0	0	0	1
EC_2655_2S2_D_96	1	0	0.37558582	0.96397394	0	1	0.065	0.935	0.148914450170542	0.851085549829458	1446	3.1322901418239426	0.4405255878284924	0.0	0.0	0.0	0.0	0	0	-2.835464054280721	15.403985407898734	0	0	1	0
EC_2655_2S2_D_97	1	0	0.64978904	0.9372521	0	1	0.461	0.539	0.65735359505355	0.34264640494645	1420	2.892174876860695	0.4288732394366197	0.0	0.0	0.0	0.0	0	0	-4.723264063031938	25.61998735484452	0	1	1	1
EC_2655_2S2_D_98	1	0	0.21838151	0.99811363	0	1	0.349	0.651	0.282745693725367	0.717254306274633	1267	5.911709619397876	0.5169692186266772	0.0	0.0	0.0	0.0	0	0	-0.4840532291222494	2.585817231093281	0	0	1	0
EC_2655_2S2_D_99	1	0	0.17645782	0.96793467	0	1	0.704	0.296	0.0970678221805901	0.90293217781941	1198	2.0238334397392155	0.5300500834724541	0.0	0.0	0.0	0.0	0	0	-1.3125140948367555	7.442593617289994	0	0	1	0
EC_2655_2S2_D_100	1	0	0.34681863	0.99765307	0	1	0.054	0.946	0.596980106674458	0.403019893325542	1128	7.256702934757988	0.5416666666666666	0.0	0.0	0.0	0.0	0	0	-1.8209720116153931	10.156298145939438	0	0	1	0
EC_2655_2S2_D_101	0	1	0.014857043	0.9995661	0	1	0.033	0.967	0.5	0.5	911	6.88931699169926	0.5554335894621295	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_102	0	1	0.11955422	0.9324951	0	1	0.276	0.724	0.5	0.5	875	1.0323150344904293	0.4582857142857143	0.0	0.0	0.0	0.0	0	0	-0.0201532137559743	0.4201469559309991	0	0	1	0
EC_2655_2S2_D_103	0	1	0.12554918	0.9774978	0	1	0.043	0.957	0.5	0.5	786	2.0953975547383834	0.6450381679389313	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_104	0	1	0.10806228	0.94391465	0	1	0.261	0.739	0.5	0.5	701	0.9210379193588404	0.4736091298145506	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_105	1	0	0.3150219	0.90484905	0	1	0.116	0.884	0.5	0.5	599	1.917905349778458	0.5475792988313857	0.0	0.0	0.0	0.0	0	0	-0.9815039185452106	5.190040699332585	0	0	0	1
EC_2655_2S2_D_106	0	1	0.4925349	0.9125942	0	1	0.169	0.831	0.5	0.5	556	1.9603586383372864	0.6492805755395683	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_107	0	1	0.018651102	0.9994049	0	1	0.019	0.981	0.5	0.5	548	6.199183489875279	0.5328467153284672	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_108	1	0	0.029112257	0.9889741	0	1	0.378	0.622	0.5	0.5	536	0.88718543517432	0.503731343283582	0.0	0.0	0.0	0.0	0	0	0.0166406162848167	-0.7694688196703954	0	0	1	1
EC_2655_2S2_D_109	0	1	0.04245753	0.9970006	0	1	0.191	0.809	0.5	0.5	470	2.0071107683006013	0.5276595744680851	0.0	0.0	0.0	0.0	0	0	0.0583925103370921	-6.310917778559418	0	0	1	0
EC_2655_2S2_D_110	1	0	0.23133484	0.9510125	0	1	0.245	0.755	0.5	0.5	468	2.080215598761647	0.4743589743589743	0.0	0.0	0.0	0.0	0	0	-0.4022056118263588	2.450383626312938	0	0	1	1
EC_2655_2S2_D_111	0	1	0.5570799	0.74385256	0	1	0.254	0.746	0.5	0.5	450	1.5662833116625308	0.5511111111111111	0.0	0.0	0.0	0.0	0	0	-0.423096851451116	2.487828491756612	0	0	0	1
EC_2655_2S2_D_112	0	1	0.10620336	0.9858463	0	1	0.24	0.76	0.5	0.5	398	2.183037731213873	0.550251256281407	0.0	0.0	0.0	0.0	0	0	0.0280240520218875	-2.39789527279828	0	0	1	0
EC_2655_2S2_D_113	1	0	0.015959114	0.9957385	0	1	0.375	0.625	0.5	0.5	332	0.9199944246610708	0.5421686746987951	0.0	0.0	0.0	0.0	0	0	0.0166406162848167	-0.7694688196703954	0	0	1	1
EC_2655_2S2_D_114	1	0	0.07175437	0.98856103	0	1	0.18	0.82	0.5	0.5	280	3.078889077696635	0.4857142857142857	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_115	0	1	0.28983957	0.9020536	0	1	0.149	0.851	0.5	0.5	271	1.6514262358698533	0.6125461254612546	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_116	0	1	0.0625533	0.9953309	0	1	0.275	0.725	0.5	0.5	266	2.1441920803067345	0.5338345864661654	0.0	0.0	0.0	0.0	0	0	0.0280240520218875	-2.39789527279828	0	0	1	0
EC_2655_2S2_D_117	1	0	0.23804136	0.95185393	0	1	0.33	0.67	0.5	0.5	238	1.9950704448648	0.4663865546218487	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	1
EC_2655_2S2_D_118	1	0	0.02316503	0.9994523	0	1	0.352	0.648	0.5	0.5	224	8.363632299517988	0.4017857142857143	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_119	0	1	0.050543085	0.9950645	0	1	0.287	0.713	0.5	0.5	212	1.8472331105893487	0.5660377358490566	0.0	0.0	0.0	0.0	0	0	0.0282752479315888	-2.493205452602604	0	0	1	0
EC_2655_2S2_D_120	0	1	0.051203717	0.99516	0	1	0.317	0.683	0.5	0.5	200	1.8356766297805045	0.55	0.0	0.0	0.0	0.0	0	0	0.0268104966327706	-2.0340368953309182	0	0	1	0
EC_2655_2S2_D_121	1	0	0.5552828	0.99314797	0	1	0.581	0.419	0.5	0.5	200	42.48874062227837	0.57	0.0	0.0	0.0	0.0	0	0	-0.7521345055276871	2.8853456671353994	0	0	1	1
EC_2655_2S2_D_122	1	0	0.23786715	0.95367926	0	1	0.39	0.61	0.5	0.5	199	2.243625084680734	0.4371859296482412	0.0	0.0	0.0	0.0	0	0	-0.5099517054249922	2.623081670871227	0	0	1	1
EC_2655_2S2_D_123	0	1	0.06726978	0.9906733	0	1	0.302	0.698	0.5	0.5	196	1.802839992143641	0.5969387755102041	0.0	0.0	0.0	0.0	0	0	0.0269872013971195	-2.079441541679744	0	0	1	0
EC_2655_2S2_D_124	1	0	0.05516229	0.9980377	0	1	0.133	0.867	0.5	0.5	195	8.12066303196255	0.4512820512820513	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_125	0	1	0.053492684	0.99431545	0	1	0.258	0.742	0.5	0.5	188	4.439624001104296	0.5106382978723404	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_126	0	1	0.06293139	0.9915743	0	1	0.267	0.733	0.5	0.5	185	1.5102824295488997	0.6648648648648648	0.0	0.0	0.0	0.0	0	0	0.0269872013971195	-2.079441541679744	0	0	1	0
EC_2655_2S2_D_127	1	0	0.46669874	0.8176749	0	1	0.24	0.76	0.5	0.5	173	1.7420943307204944	0.5202312138728323	0.0	0.0	0.0	0.0	0	0	-0.4295702939152548	2.498999192803089	0	0	0	1
EC_2655_2S2_D_128	0	1	0.09977814	0.9649242	0	1	0.373	0.627	0.5	0.5	155	1.0831385775266655	0.4838709677419355	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_129	0	1	0.107245564	0.9860482	0	1	0.313	0.687	0.5	0.5	149	1.9955721250079577	0.5771812080536913	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_130	0	1	0.045090076	0.9863113	0	1	0.401	0.599	0.5	0.5	144	0.8299171975345944	0.4375	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_131	0	1	0.0975354	0.98304915	0	1	0.271	0.729	0.5	0.5	143	1.6514262358698533	0.6573426573426573	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_132	0	1	0.4463396	0.83562744	0	1	0.282	0.718	0.5	0.5	143	1.728071813296835	0.6433566433566433	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_133	0	1	0.11317072	0.981943	0	1	0.334	0.666	0.5	0.5	139	1.952021829202756	0.5683453237410072	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_134	0	1	0.051256225	0.9971348	0	1	0.314	0.686	0.5	0.5	137	2.231919214673705	0.5912408759124088	0.0	0.0	0.0	0.0	0	0	0.0280240520218875	-2.39789527279828	0	0	1	0
EC_2655_2S2_D_135	1	0	0.55927515	0.9931617	0	1	0.307	0.693	0.5	0.5	134	48.54680706210699	0.5298507462686567	0.0	0.0	0.0	0.0	0	0	-0.6750920964759253	2.81554244450962	0	0	1	1
EC_2655_2S2_D_136	1	0	0.02861626	0.99130064	0	1	0.386	0.614	0.5	0.5	133	0.8806367669229357	0.5488721804511278	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	1
EC_2655_2S2_D_137	0	1	0.050293956	0.99124396	0	1	0.324	0.676	0.5	0.5	133	1.1754744801421178	0.5864661654135338	0.0	0.0	0.0	0.0	0	0	0.0280240520218875	-2.39789527279828	0	0	1	0
EC_2655_2S2_D_138	0	1	0.047834124	0.99130225	0	1	0.325	0.675	0.5	0.5	133	1.1199908859983208	0.5789473684210527	0.0	0.0	0.0	0.0	0	0	0.0280240520218875	-2.39789527279828	0	0	1	0
EC_2655_2S2_D_139	1	0	0.1227752	0.99823475	0	1	0.339	0.661	0.5	0.5	130	6.5627120700555	0.6076923076923076	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_140	0	1	0.15165485	0.96323884	0	1	0.374	0.626	0.5	0.5	123	1.6514262358698533	0.5934959349593496	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_141	0	1	0.16938612	0.96166253	0	1	0.41	0.59	0.5	0.5	118	1.933593445277403	0.5084745762711864	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_142	0	1	0.087603554	0.98674023	0	1	0.357	0.643	0.5	0.5	118	1.8374157876101205	0.5677966101694916	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_143	0	1	0.100821994	0.9908364	0	1	0.254	0.746	0.5	0.5	117	3.095678639821003	0.6837606837606838	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_144	0	1	0.06600724	0.9931066	0	1	0.362	0.638	0.5	0.5	117	2.100862523764522	0.5555555555555556	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_145	0	1	0.04375358	0.9962837	0	1	0.375	0.625	0.5	0.5	114	2.2156068061077177	0.5526315789473685	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_146	1	0	0.6740777	0.98388976	0	1	0.384	0.616	0.5	0.5	112	49.201381475383904	0.5714285714285714	0.0	0.0	0.0	0.0	0	0	-0.6750920964759253	2.81554244450962	0	0	1	1
EC_2655_2S2_D_147	0	1	0.059400227	0.9797527	0	1	0.352	0.648	0.5	0.5	109	0.9867557884230688	0.4862385321100917	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_2655_2S2_D_148	0	1	0.2040268	0.96758527	0	1	0.173	0.827	0.5	0.5	101	2.409134938132512	0.5841584158415841	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_3862_S1_D_1	0	1	0.00060365023	0.99969155	0	1	0.0	1.0	0.0309884125945412	0.969011587405459	610061	1.0060153242177403	0.5140633477635843	0.0	0.0	0.0	0.0	1	0	9.577289072892391	-1181.0031228850712	1	0	1	0
EC_3862_S1_D_2	0	1	0.0007798	0.9995864	0	1	0.0	1.0	0.0168695414017245	0.983130458598276	426608	0.9970041795756944	0.5079557814199452	0.0	0.0	0.0	0.0	1	0	4.212088276986319	-790.1857522708954	1	0	1	0
EC_3862_S1_D_3	0	1	0.001913855	0.99899554	0	1	0.0	1.0	0.0340924118545066	0.965907588145493	328787	1.0007600319334702	0.5138068110965458	0.0	0.0	0.0	0.0	1	0	5.534659236857664	-624.5151900309444	1	0	1	0
EC_3862_S1_D_4	0	1	0.0024545037	0.99872327	0	1	0.0	1.0	0.0294012082378637	0.970598791762136	250484	1.0009520199040796	0.50571693201961	0.0	0.0	0.0	0.0	1	0	5.008671198127036	-471.63970688863856	1	0	1	0
EC_3862_S1_D_5	0	1	0.0019241798	0.9989161	0	1	0.0	1.0	0.0253553250294289	0.974644674970571	217924	0.9933133674860372	0.4939795525045429	0.0	0.0	0.0	0.0	1	0	2.230143476019125	-380.52767430264055	1	0	1	0
EC_3862_S1_D_6	0	1	0.005414703	0.9970759	0	1	0.0	1.0	0.0283536180779529	0.971646381922047	215657	0.9807899540740188	0.501759738844554	0.0	0.0	0.0	0.0	1	0	4.464258454302373	-456.5246368448561	1	0	1	0
EC_3862_S1_D_7	0	1	0.0027115257	0.9985781	0	1	0.0	1.0	0.0169304903418938	0.983069509658106	200315	0.9997518433281553	0.5215435688790155	0.0	0.0	0.0	0.0	1	0	5.606932032336931	-519.5434237425874	1	0	1	0
EC_3862_S1_D_8	0	1	0.0028513372	0.9984254	0	1	0.0	1.0	0.0221169383282613	0.977883061671739	197395	0.9999524083095094	0.5123837989817371	0.0	0.0	0.0	0.0	1	0	2.9786281006739816	-327.56366167799126	1	0	1	0
EC_3862_S1_D_9	0	1	0.0041663568	0.99765015	0	1	0.0	1.0	0.0303784629963885	0.969621537003612	178769	1.000123825492176	0.5073922212464129	0.0	0.0	0.0	0.0	1	0	2.525081511480308	-370.3806676805433	1	0	1	0
EC_3862_S1_D_10	0	1	0.003728507	0.9979613	0	1	0.0	1.0	0.0298178075701057	0.970182192429894	167846	1.0	0.5182488709888826	0.0	0.0	0.0	0.0	1	0	2.188222217172865	-322.0351745378698	1	0	1	0
EC_3862_S1_D_11	0	1	0.015644442	0.99107784	0	1	0.0	1.0	0.0265240506031672	0.973475949396833	153847	0.9929312152141878	0.5126066806632563	0.0	0.0	0.0	0.0	1	0	2.371824965900424	-336.6121426607929	1	0	1	0
EC_3862_S1_D_12	0	1	0.06619891	0.95468056	0	1	0.001	0.999	0.0201578904005109	0.979842109599489	129208	1.0003603370851453	0.502337316574825	0.0	0.0	0.0	0.0	1	0	-2.530240301274654	-140.66028563907722	0	0	1	0
EC_3862_S1_D_13	0	1	0.004623553	0.997537	0	1	0.0	1.0	0.0337416717905407	0.966258328209459	111397	1.0086843503790903	0.5192150596515166	0.0	0.0	0.0	0.0	1	0	3.0201929496606565	-273.1505170309134	1	0	1	0
EC_3862_S1_D_14	0	1	0.0043557915	0.9976393	0	1	0.001	0.999	0.0180754410275454	0.981924558972455	107495	1.0286105379334105	0.5286943578771106	0.0	0.0	0.0	0.0	1	0	2.0637928572015847	-207.90577578998935	1	0	1	0
EC_3862_S1_D_15	0	1	0.021357829	0.9878174	0	1	0.008	0.992	0.0587529894022005	0.941247010597799	98438	0.9846879401523162	0.5068266319917105	0.0	0.0	0.0	0.0	0	0	1.4672237690558978	-169.35776944055996	1	0	1	0
EC_3862_S1_D_16	0	1	0.005287862	0.99698615	0	1	0.0	1.0	0.0152220823727273	0.984777917627273	97607	0.9862516671255868	0.5162539571956929	0.0	0.0	0.0	0.0	0	0	1.9062425151768263	-224.76423184286637	1	0	1	0
EC_3862_S1_D_17	0	1	0.0044845208	0.99760604	0	1	0.001	0.999	0.031685965748787	0.968314034251213	90015	1.0050707813082502	0.5213797700383269	0.0	0.0	0.0	0.0	0	0	1.117908254882872	-185.92556232908584	1	0	1	0
EC_3862_S1_D_18	0	1	0.015459801	0.9911313	0	1	0.001	0.999	0.0171262013823885	0.982873798617611	79739	0.9975206995525248	0.4977990694641267	0.0	0.0	0.0	0.0	0	0	0.8542194901675906	-147.86367692629318	1	0	1	0
EC_3862_S1_D_19	0	1	0.006023447	0.99667716	0	1	0.0	1.0	0.0356787774788495	0.96432122252115	78707	1.0197981432441898	0.5176794948352751	0.0	0.0	0.0	0.0	0	0	1.8453571415499088	-162.04283912459002	1	0	1	0
EC_3862_S1_D_20	0	1	0.0062496	0.99654186	0	1	0.0	1.0	0.0250584619039647	0.974941538096035	78374	0.9883468346426716	0.5186541455074387	0.0	0.0	0.0	0.0	0	0	1.3254680617523844	-147.8157291174085	1	0	1	0
EC_3862_S1_D_21	0	1	0.0067910124	0.99624527	0	1	0.003	0.997	0.0815639845812831	0.918436015418717	71769	1.0145415277159275	0.4967325725591829	0.0	0.0	0.0	0.0	0	0	1.2024616703119344	-120.39824068412068	1	0	1	0
EC_3862_S1_D_22	0	1	0.026412085	0.9850191	0	1	0.172	0.828	0.0507595195454651	0.949240480454535	68107	0.982587106957792	0.5217819020071358	0.0	0.0	0.0	0.0	0	0	-1.302209265683417	-123.2954294152975	0	0	1	0
EC_3862_S1_D_23	0	1	0.03320904	0.98050666	0	1	0.003	0.997	0.0151388522735962	0.984861147726404	65324	0.9917299553936068	0.4730573755434449	0.0	0.0	0.0	0.0	0	0	-0.2836899300290785	-81.11853355188941	0	0	1	0
EC_3862_S1_D_24	0	1	0.017452626	0.9902825	0	1	0.001	0.999	0.0401767236456296	0.95982327635437	56521	0.9909666438906436	0.5065373931812954	0.0	0.0	0.0	0.0	0	0	1.2045239311378788	-125.33769872801604	1	0	1	0
EC_3862_S1_D_25	0	1	0.012267318	0.9931285	0	1	0.003	0.997	0.005686417726418	0.994313582273582	50813	0.9866663947141496	0.5074685611949697	0.0	0.0	0.0	0.0	0	0	0.2332031934613967	-106.2924220659607	0	0	1	0
EC_3862_S1_D_26	0	1	0.09577014	0.9344316	0	1	0.289	0.711	0.151951802602492	0.848048197397508	50810	0.989081106438816	0.4650068884077937	0.0	0.0	0.0	0.0	0	0	-0.3499336418032968	-28.131697130514237	0	0	1	0
EC_3862_S1_D_27	0	1	0.014002115	0.99205554	0	1	0.0	1.0	0.0036004016563705	0.996399598343629	43229	0.978490822169116	0.5125957112123806	0.0	0.0	0.0	0.0	0	0	1.036837049506799	-94.07894603919256	1	0	1	0
EC_3862_S1_D_28	0	1	0.13919856	0.9102348	0	1	0.285	0.715	0.0616550612135404	0.93834493878646	42189	1.0073231983214337	0.4800066368010618	0.0	0.0	0.0	0.0	0	0	-2.70304520508006	-25.81642486045039	0	0	1	0
EC_3862_S1_D_29	0	1	0.011635067	0.9934598	0	1	0.013	0.987	0.046768949200656	0.953231050799344	41308	0.975651184636496	0.4947467802846906	0.0	0.0	0.0	0.0	0	0	1.7151685442405382	-158.1219675109088	1	0	1	0
EC_3862_S1_D_30	0	1	0.032986216	0.9792305	0	1	0.328	0.672	0.0405706348716014	0.959429365128399	39157	0.978611232107718	0.4962586510713282	0.0	0.0	0.0	0.0	0	0	-8.300330863836917	38.78196396259561	0	1	1	0
EC_3862_S1_D_31	1	0	0.05050415	0.9702785	1	0	0.981	0.019	0.812656959626245	0.187343040373755	35969	1.396461344854074	0.5192526898162306	1.0	1.0	1.0	1.0	0	1	-45.68601433356293	132.3580635736379	0	1	0	1
